domain,users_count,projects_count,what_users_do,top_themes
digitalincometoday.com,1,2,"Формы/клики/DOM, Логика/ретраи",Лидогенерация/арбитраж
liretteventures.com,1,2,"Формы/клики/DOM, Логика/ретраи",Лидогенерация/арбитраж
maximagoldtradinghedging.com,1,2,"Формы/клики/DOM, Логика/ретраи",Лидогенерация/арбитраж
ewild.gotbackuptour.com,1,2,"Формы/клики/DOM, Логика/ретраи",Лидогенерация/арбитраж
bertvandermeer.nl,1,2,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
711.nl,1,2,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
betnation.nl,1,2,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
888.nl,1,2,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
hardrockcasino.nl,1,2,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
comeon.com,1,2,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
betcity.nl,1,2,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
jacks.nl,1,2,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
circus.nl,1,2,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
elevenlabs.io,1,2,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Регистрация/аккаунты
prostoporno.zone,1,2,"Навигация по сайтам, HTTP/API запросы, Логика/ретраи",Регистрация/аккаунты
energysystem.bitrix24.ru,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
promopult.ru,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
170.187.252.39,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
ero2app.com,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
knoow.jp,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
192.46.210.211,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
proxy.indicoproxies.in,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
whore.net,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
iframe.arkoselabs.com,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
realoves.com,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
proxymatter-server1.duckdns.org,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
api.mailsapi.org,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
client-api.arkoselabs.com,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
128.140.117.147,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
172.105.57.101,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
ofpacoapp.com,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
2captcha.com,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
138.201.202.99,1,2,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
46.161.3.216,1,2,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
odyssey.storyscan.xyz,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
atlantic.dplabs-internal.com,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
testnet.storyrpc.io,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
rpc.testnet.stable.xyz,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
optimism-sepolia.blockscout.com,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
testnet.beratrail.io,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
sepolia-rollup.arbitrum.io,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
ip0.zenno.services,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
artio.rpc.berachain.com,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
rpc.fantom.network,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
explorer.ham.fun,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
sepolia.unichain.org,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
testnet-explorer.saharalabs.ai,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
testnet.pharosscan.xyz,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
rpc-testnet.doma.xyz,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
explorer.testnet.riselabs.xyz,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
testnet-rpc.monad.xyz,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
mainnet.base.org,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
uniscan.xyz,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
explore.tempo.xyz,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
rpc.blaze.soniclabs.com,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
reddio-devnet.l2scan.co,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
evm.donut.rpc.push.org,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
testnet-rpc.plumenetwork.xyz,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
rivalz2.rpc.caldera.xyz,1,2,"Логика/ретраи, Навигация по сайтам, Формы/клики/DOM",Лидогенерация/арбитраж
